stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id,imb_s1,imb_s2,reference_price_far_price_diff,reference_price_near_price_diff,reference_price_ask_price_diff,reference_price_bid_price_diff,reference_price_wap_diff,far_price_near_price_diff,far_price_ask_price_diff,far_price_bid_price_diff,far_price_wap_diff,near_price_ask_price_diff,near_price_bid_price_diff,near_price_wap_diff,ask_price_bid_price_diff,ask_price_wap_diff,bid_price_wap_diff,prediction
83,450,0,53680447.69,1,0.999058,94091945.09,,,0.999731,65340.0,1.000068,16548.47,1.0,9.709597,24750,450_0_83,0.5958290587185229,-0.27347122584773786,,,-0.0010099999999999554,-0.0006730000000000347,-0.0009419999999999984,,,,,,,,0.0003369999999999207,6.799999999995698e-05,-0.0002689999999999637,0.075746305
84,450,0,39139102.83,1,0.999361,243500603.22,,,0.999846,52576.75,1.000007,2474.6,1.0,-6.4897537,24750,450_0_84,0.9100984807820336,-0.7230459698887731,,,-0.0006460000000000354,-0.0004849999999999577,-0.0006389999999999452,,,,,,,,0.00016100000000007775,7.000000000090267e-06,-0.00015399999999998748,0.13451172
85,450,0,0.0,0,1.000947,1204126.36,,,0.999717,650.08,1.001132,2604.0,1.0,21.330118,24750,450_0_85,-0.6004523551971679,-1.0,,,-0.0001849999999998797,0.0012300000000000644,0.0009470000000000312,,,,,,,,0.001414999999999944,0.0011319999999999109,-0.0002830000000000332,1.409567
86,450,0,272404.66,-1,1.000374,1712043.47,,,0.998342,10438.0,1.00078,4924.0,1.0,15.690327,24750,450_0_86,0.3589376383283427,-0.7254605389963003,,,-0.00040599999999990644,0.002032000000000145,0.0003740000000000965,,,,,,,,0.0024380000000000512,0.0007800000000000029,-0.0016580000000000483,-0.14741686
87,450,0,13059571.61,1,0.999301,11233058.1,,,0.999419,8459.0,1.000128,1862.3,1.0,1.6105175,24750,450_0_87,0.6391346051369499,0.07518796984124448,,,-0.0008269999999999111,-0.00011799999999995148,-0.0006990000000000052,,,,,,,,0.0007089999999999597,0.00012799999999990597,-0.0005810000000000537,-0.395981
88,450,0,4381286.14,-1,1.000324,114199982.58,,,0.999974,1484.64,1.000648,37141.0,1.0,10.219812,24750,450_0_88,-0.923126710651267,-0.9261049204938883,,,-0.00032399999999999096,0.00034999999999996145,0.00032399999999999096,,,,,,,,0.0006739999999999524,0.0006479999999999819,-2.599999999997049e-05,0.7161103
89,450,0,12915355.77,1,0.999378,23057329.1,,,0.999378,60902.6,1.000802,78696.0,1.0,-1.5902519,24750,450_0_89,-0.12746116365063834,-0.2819354008924161,,,-0.0014239999999999808,0.0,-0.0006220000000000114,,,,,,,,0.0014239999999999808,0.0008019999999999694,-0.0006220000000000114,-0.15786242
90,450,0,481563.66,-1,0.999578,2977960.1,,,0.999437,3552.5,1.000563,3556.5,1.0,7.380247,24750,450_0_90,-0.0005626670417780279,-0.7216011836265,,,-0.0009850000000001247,0.00014099999999994672,-0.00042200000000003346,,,,,,,,0.0011260000000000714,0.0005630000000000912,-0.0005629999999999802,-0.12540622
91,450,0,379856.98,1,1.000417,16233865.77,,,0.999466,4623.52,1.000607,5260.0,1.0,5.760193,24750,450_0_91,-0.06439810917567826,-0.9542719009199789,,,-0.0001900000000001345,0.0009509999999999241,0.0004169999999998897,,,,,,,,0.0011410000000000586,0.0006070000000000242,-0.0005340000000000344,0.20018996
92,450,0,642511.84,1,0.999296,1044727.69,,,0.997903,128920.5,1.000028,1722.6,1.0,-3.4701824,24750,450_0_92,0.97362891725625,-0.23838692897386066,,,-0.0007319999999999549,0.0013929999999999776,-0.0007040000000000379,,,,,,,,0.0021249999999999325,2.799999999991698e-05,-0.0020970000000000155,-0.6612628
93,450,0,126947.64,1,1.000365,3542784.38,,,0.999625,8100.0,1.000365,7889.84,1.0,9.640455,24750,450_0_93,0.013143346024725692,-0.9308136728741299,,,0.0,0.0007399999999999629,0.0003649999999999487,,,,,,,,0.0007399999999999629,0.0003649999999999487,-0.0003750000000000142,0.7450047
94,450,0,1525144.85,-1,0.999095,895948.79,,,0.999038,9022.0,1.000074,694.72,1.0,-6.8098307,24750,450_0_94,0.857005244568126,0.25988092719949485,,,-0.0009789999999999521,5.699999999997374e-05,-0.0009050000000000447,,,,,,,,0.0010359999999999259,7.399999999990747e-05,-0.0009620000000000184,-1.0587405
95,450,0,102902715.43,1,0.999332,128278537.65,,,0.99998,10797.0,1.000073,40276.54,1.0,0.13947487,24750,450_0_95,-0.5771978993427909,-0.10976591692414922,,,-0.0007409999999999917,-0.0006479999999999819,-0.0006680000000000019,,,,,,,,9.300000000000974e-05,7.299999999998974e-05,-2.0000000000020002e-05,0.16415253
96,450,0,24925970.55,1,0.999331,33479044.95,,,0.999554,35864.0,1.000223,17944.0,1.0,-9.549856,24750,450_0_96,0.33303597977995836,-0.14644417652795585,,,-0.0008920000000001149,-0.00022300000000008424,-0.0006690000000000307,,,,,,,,0.0006690000000000307,0.00022300000000008424,-0.00044599999999994644,0.31994355
97,450,0,1111153.17,1,0.999699,9548198.07,,,0.999171,4726.0,1.000017,94.6,1.0,1.0704994,24750,450_0_97,0.9607517736381361,-0.7915157977287931,,,-0.00031799999999992945,0.0005279999999999729,-0.0003009999999999957,,,,,,,,0.0008459999999999024,1.6999999999933735e-05,-0.0008289999999999687,-0.3723709
98,450,0,90127.31,1,1.000582,3208093.03,,,0.999198,74965.26,1.000582,54521.43,1.0,8.430481,24750,450_0_98,0.15788364039578118,-0.945347914505918,,,0.0,0.0013840000000000519,0.0005820000000000825,,,,,,,,0.0013840000000000519,0.0005820000000000825,-0.0008019999999999694,0.6734839
99,450,0,172833.32,-1,0.99941,4964834.35,,,0.99941,41699.2,1.000047,3314.81,1.0,12.459755,24750,450_0_99,0.8527209639843241,-0.932719151528927,,,-0.0006369999999998877,0.0,-0.0005899999999999794,,,,,,,,0.0006369999999998877,4.6999999999908226e-05,-0.0005899999999999794,-0.27342716
100,450,0,252162.91,1,1.000375,447018.68,,,0.998117,11850.02,1.000375,2365.62,1.0,13.870001,24750,450_0_100,0.6671806545466825,-0.27869121954426745,,,0.0,0.0022579999999999822,0.0003750000000000142,,,,,,,,0.0022579999999999822,0.0003750000000000142,-0.001882999999999968,-0.17202821
101,450,0,0.0,0,0.99934,3794380.66,,,0.999242,19941.3,1.000505,13311.0,1.0,7.2705746,24750,450_0_101,0.1993937261482664,-1.0,,,-0.0011649999999999716,9.80000000000425e-05,-0.0006599999999999939,,,,,,,,0.0012630000000000141,0.0005049999999999777,-0.0007580000000000364,-0.063764565
102,450,0,1892585.83,-1,1.000055,6776376.86,,,0.999179,15264.6,1.000797,14844.0,1.0,6.8604946,24750,450_0_102,0.013969430661007167,-0.5633650996829933,,,-0.0007420000000000204,0.0008759999999998769,5.499999999991623e-05,,,,,,,,0.0016179999999998973,0.0007969999999999366,-0.0008209999999999607,-0.18830241
103,450,0,3003119.72,1,0.999792,6100880.52,,,0.999711,19566.72,1.000115,7805.07,1.0,-2.1100044,24750,450_0_103,0.42969970177324907,-0.34026369929006056,,,-0.00032300000000007323,8.099999999999774e-05,-0.00020799999999998597,,,,,,,,0.00040400000000007097,0.00011500000000008725,-0.0002889999999999837,0.075746305
104,450,0,378431.86,-1,0.999546,12727164.92,,,0.999864,17260.56,1.000182,23115.75,1.0,0.79989433,24750,450_0_104,-0.1450154806122699,-0.9422488168447986,,,-0.0006359999999998589,-0.00031799999999992945,-0.00045399999999995444,,,,,,,,0.00031799999999992945,0.00018199999999990446,-0.000136000000000025,0.48284757
105,450,0,14628998.41,1,0.999663,27266492.72,,,0.999922,23166.0,1.000052,15446.0,1.0,-4.4101477,24750,450_0_105,0.1999378431575676,-0.30164330263575073,,,-0.0003889999999999727,-0.0002590000000000092,-0.0003370000000000317,,,,,,,,0.00012999999999996348,5.199999999994098e-05,-7.80000000000225e-05,0.09157759
106,450,0,146062.99,1,1.000269,3685928.17,,,0.999655,9770.0,1.001292,36697.5,1.0,1.180172,24750,450_0_106,-0.5794910421262173,-0.9237665308184061,,,-0.0010229999999999961,0.0006140000000001145,0.00026900000000007473,,,,,,,,0.0016370000000001106,0.0012920000000000709,-0.0003450000000000397,0.6899363
107,450,0,355587.06,-1,0.999269,11995602.2,,,0.999301,32441.33,1.000653,30360.0,1.0,-13.409853,24750,450_0_107,0.033141495570237156,-0.9424205956989764,,,-0.0013840000000000519,-3.2000000000032e-05,-0.0007310000000000372,,,,,,,,0.0013520000000000199,0.0006530000000000147,-0.0006990000000000052,-0.26603928
108,450,0,2670525.15,-1,0.999678,8880205.87,,,0.999181,10260.52,1.000241,3021.0,1.0,11.099577,24750,450_0_108,0.5450821893879616,-0.537600668671791,,,-0.0005629999999999802,0.0004969999999999697,-0.00032200000000004447,,,,,,,,0.0010599999999999499,0.0002409999999999357,-0.0008190000000000142,-0.27025315
109,450,0,6314504.78,1,0.999826,23710779.51,,,0.999826,56435.84,1.000135,43570.02,1.0,-0.06020069,24750,450_0_109,0.12865066107126125,-0.5793875109383685,,,-0.0003090000000000037,0.0,-0.00017400000000000748,,,,,,,,0.0003090000000000037,0.00013499999999999623,-0.00017400000000000748,0.16822848
110,450,0,26507380.85,1,0.999403,115038392.93,,,0.999548,48823.68,1.000128,13800.0,1.0,0.90003014,24750,450_0_110,0.5592721475326905,-0.6254585334183195,,,-0.0007249999999998646,-0.00014499999999995072,-0.0005969999999999587,,,,,,,,0.0005799999999999139,0.00012799999999990597,-0.00045200000000000795,0.1523972
111,450,0,262007.0,1,0.999426,888005.5,,,0.999426,7357.0,1.001328,17058.6,1.0,-3.8802624,24750,450_0_111,-0.3973525123281836,-0.544340604993424,,,-0.0019019999999999593,0.0,-0.0005739999999999634,,,,,,,,0.0019019999999999593,0.0013279999999999959,-0.0005739999999999634,0.22149916
112,450,0,205827532.89,1,0.999761,840353878.96,,,0.999876,91329.12,1.000047,34648.02,1.0,-3.8701296,24750,450_0_112,0.44993163045295365,-0.6065165552386793,,,-0.00028599999999989745,-0.00011499999999997623,-0.00023899999999998922,,,,,,,,0.00017099999999992122,4.6999999999908226e-05,-0.000124000000000013,0.1523972
113,450,0,3151565.04,1,1.000264,12252049.68,,,0.999841,9837.62,1.000396,24607.7,1.0,-1.1497736,24750,450_0_113,-0.4287978744282242,-0.5908018867924529,,,-0.000132000000000021,0.0004230000000000622,0.000264000000000042,,,,,,,,0.0005550000000000832,0.00039600000000006297,-0.00015900000000002024,0.6643678
114,450,0,1878708.23,1,1.000145,4171098.68,,,0.999992,1575.92,1.000195,39603.03,1.0,2.449751,24750,450_0_114,-0.9234599230917739,-0.37891960588209916,,,-4.999999999988347e-05,0.00015300000000006975,0.00014500000000006175,,,,,,,,0.00020299999999995322,0.00019499999999994522,-8.000000000008e-06,0.6643678
115,450,0,1689417.17,1,0.999404,11770664.5,,,0.998409,18255.51,1.00035,4020.0,1.0,9.77993,24750,450_0_115,0.6390655028773752,-0.7489737118363264,,,-0.0009460000000001134,0.0009949999999999681,-0.0005960000000000409,,,,,,,,0.0019410000000000815,0.0003500000000000725,-0.001591000000000009,-0.68594795
116,450,0,3630086.03,1,0.999009,5407876.76,,,0.999009,2096.64,1.000496,1049.88,1.0,-5.4198503,24750,450_0_116,0.33267228557263256,-0.19670259452351652,,,-0.001487000000000016,0.0,-0.0009909999999999641,,,,,,,,0.001487000000000016,0.000496000000000052,-0.0009909999999999641,-0.8308048
117,450,0,121586.7,-1,0.999367,455741.66,,,0.999367,140742.74,1.000446,99263.16,1.0,-4.069805,24750,450_0_117,0.1728273346613562,-0.578795332347782,,,-0.0010789999999999411,0.0,-0.0006329999999999947,,,,,,,,0.0010789999999999411,0.00044599999999994644,-0.0006329999999999947,0.39648688
118,450,0,17272589.75,-1,0.999454,17802472.92,,,0.998698,133298.0,1.000091,9343.88,1.0,-4.900098,24750,450_0_118,0.86898826627916,-0.015107119693137864,,,-0.0006370000000001097,0.0007559999999999789,-0.0005460000000000464,,,,,,,,0.0013930000000000886,9.100000000006325e-05,-0.0013020000000000254,-0.9518135
119,450,0,110312.54,-1,0.999352,1472794.92,,,0.998556,27252.73,1.000147,2778.65,1.0,-0.039935112,24750,450_0_119,0.8149502287274177,-0.8606379632624559,,,-0.0007949999999998791,0.0007960000000000189,-0.0006479999999999819,,,,,,,,0.001590999999999898,0.0001469999999998972,-0.0014440000000000008,-0.656392
120,450,0,0.0,0,0.999383,3823523.1,,,0.999383,41207.5,1.000026,1711.6,1.0,2.169609,24750,450_0_120,0.9202406387831992,-1.0,,,-0.0006430000000000602,0.0,-0.0006169999999999787,,,,,,,,0.0006430000000000602,2.6000000000081513e-05,-0.0006169999999999787,-0.18364754
121,450,0,4528132.41,1,0.999752,10436679.58,,,0.999752,35628.96,1.000066,9555.0,1.0,2.4998188,24750,450_0_121,0.5770623026401405,-0.3948293619691509,,,-0.00031399999999992545,0.0,-0.000248000000000026,,,,,,,,0.00031399999999992545,6.599999999989947e-05,-0.000248000000000026,0.17185913
122,450,0,0.0,0,0.999922,4459709.09,,,0.999922,81351.36,1.000587,610006.6,1.0,7.339716,24750,450_0_122,-0.764662115121955,-1.0,,,-0.0006649999999999157,0.0,-7.80000000000225e-05,,,,,,,,0.0006649999999999157,0.0005869999999998932,-7.80000000000225e-05,0.5132929
123,450,0,8533324.04,1,0.999974,51379808.83,,,0.999463,23448.0,1.000358,15646.0,1.0,-7.799864,24750,450_0_123,0.1995702665370645,-0.7151434541566813,,,-0.00038400000000005097,0.0005110000000000392,-2.599999999997049e-05,,,,,,,,0.0008950000000000902,0.0003580000000000805,-0.0005370000000000097,-0.18830241
124,450,0,0.0,0,1.001656,2317291.97,,,0.999943,233.52,1.001999,8248.5,1.0,-32.050014,24750,450_0_124,-0.944937644570515,-1.0,,,-0.0003429999999999822,0.0017130000000000756,0.0016560000000001018,,,,,,,,0.0020560000000000578,0.001999000000000084,-5.699999999997374e-05,0.98063326
125,450,0,0.0,0,1.0009,4861402.85,,,0.998962,50458.48,1.0009,43829.96,1.0,-4.580021,24750,450_0_125,0.07030045252631185,-1.0,,,0.0,0.0019379999999998843,0.0008999999999999009,,,,,,,,0.0019379999999998843,0.0008999999999999009,-0.0010379999999999834,-0.38765383
126,450,0,32120194.3,1,0.99969,61906335.05,,,0.999837,28154.88,1.000133,23018.0,1.0,0.13947487,24750,450_0_126,0.10038285904565075,-0.3167844326054559,,,-0.0004429999999999712,-0.00014700000000000824,-0.00031000000000003247,,,,,,,,0.00029599999999996296,0.00013299999999993872,-0.00016300000000002424,0.09157759
127,450,0,20137865.62,1,0.999182,9187053.79,,,0.999319,11655.2,1.001514,25989.78,1.0,-2.8300285,24750,450_0_127,-0.38078330762826806,0.3734302446630322,,,-0.0023320000000000007,-0.00013699999999994272,-0.0008179999999999854,,,,,,,,0.002195000000000058,0.0015140000000000153,-0.0006810000000000427,-0.43847713
128,450,0,764281.41,1,0.999853,8948031.35,,,0.999853,15524.0,1.00011,11646.0,1.0,-10.550022,24750,450_0_128,0.14273095325726903,-0.8426159805833929,,,-0.00025700000000006273,0.0,-0.00014700000000000824,,,,,,,,0.00025700000000006273,0.0001100000000000545,-0.00014700000000000824,0.16822848
129,450,0,178870.99,-1,0.999743,3598027.15,,,0.999743,10944.0,1.000473,20151.68,1.0,-11.060238,24750,450_0_129,-0.2961080124313088,-0.9052815387814511,,,-0.0007299999999998974,0.0,-0.0002569999999999517,,,,,,,,0.0007299999999998974,0.0004729999999999457,-0.0002569999999999517,0.49199566
130,450,0,18279168.33,1,0.999724,35313658.28,,,0.999911,21388.0,1.000192,46104.07,1.0,0.23961067,24750,450_0_130,-0.3662070225435373,-0.31785018681626137,,,-0.00046800000000002395,-0.00018700000000004824,-0.000276000000000054,,,,,,,,0.0002809999999999757,0.00019199999999996997,-8.900000000000574e-05,0.46155033
131,450,0,482807.11,1,0.999691,6827362.36,,,0.999848,13050.3,1.000005,445.69,1.0,-2.3001432,24750,450_0_131,0.9339522332189042,-0.8679080937914289,,,-0.00031400000000003647,-0.00015699999999996272,-0.0003090000000000037,,,,,,,,0.00015700000000007375,5.000000000032756e-06,-0.000152000000000041,0.13451172
132,450,0,2533972.19,1,0.999408,6363075.46,,,0.999451,46114.0,1.000275,23076.0,1.0,-5.930066,24750,450_0_132,0.3329671917907212,-0.4303790898545991,,,-0.0008670000000000622,-4.300000000001525e-05,-0.0005920000000000369,,,,,,,,0.0008240000000000469,0.0002750000000000252,-0.0005490000000000217,-0.16884048
133,450,0,6181395.74,1,1.000285,35065394.89,,,0.999805,5309.44,1.001149,31274.0,1.0,-7.069707,24750,450_0_133,-0.7097353338013046,-0.700272644461017,,,-0.0008639999999999759,0.00048000000000003595,0.00028500000000009074,,,,,,,,0.0013440000000000119,0.0011490000000000666,-0.00019499999999994522,0.66863906
134,450,0,1066982.46,1,1.000572,2973049.85,,,0.999501,34632.72,1.001642,114294.96,1.0,11.119843,24750,450_0_134,-0.5349055326719654,-0.471795085718015,,,-0.0010699999999999044,0.0010710000000000441,0.0005720000000000169,,,,,,,,0.0021409999999999485,0.0016419999999999213,-0.0004990000000000272,0.95933604
135,450,0,1633936.82,1,0.999853,2389453.03,,,0.999853,9608.0,1.000269,17565.93,1.0,-7.110238,24750,450_0_135,-0.29285164126057583,-0.18778101008531395,,,-0.00041600000000008297,0.0,-0.00014700000000000824,,,,,,,,0.00041600000000008297,0.00026900000000007473,-0.00014700000000000824,0.4270344
136,450,0,0.0,0,0.999951,2024379.2,,,0.999634,10029.72,1.000268,7337.7,1.0,-2.0498037,24750,450_0_136,0.15500402477742806,-1.0,,,-0.0003169999999999007,0.0003170000000000117,-4.899999999996574e-05,,,,,,,,0.0006339999999999124,0.00026799999999993496,-0.00036599999999997745,0.5421872
137,450,0,8413565.61,-1,1.000041,18736766.23,,,0.99997,4887.4,1.000113,18155.8,1.0,-16.00027,24750,450_0_137,-0.5758054436883767,-0.38022373652137287,,,-7.2000000000072e-05,7.099999999993223e-05,4.099999999995774e-05,,,,,,,,0.00014300000000000423,0.00011300000000002974,-2.999999999997449e-05,0.19866847
138,450,0,9351080.38,1,0.999229,2409273.34,,,0.999595,18053.2,1.002579,115227.0,1.0,11.210442,24750,450_0_138,-0.7290940439765246,0.5902719599491775,,,-0.003350000000000075,-0.00036599999999997745,-0.0007709999999999662,,,,,,,,0.0029840000000000977,0.002579000000000109,-0.0004049999999999887,0.9417317
139,450,0,2081966.57,1,0.999723,6168229.06,,,0.999723,11794.8,1.000231,9834.0,1.0,9.510517,24750,450_0_139,0.09065690190856633,-0.4952927994993495,,,-0.000508000000000064,0.0,-0.0002769999999999717,,,,,,,,0.000508000000000064,0.00023100000000009224,-0.0002769999999999717,0.45057228
140,450,0,62189090.79,1,0.999253,98727523.12,,,0.999547,25462.5,1.000136,7643.25,1.0,-0.1001358,24750,450_0_140,0.538252418386534,-0.2270643872138386,,,-0.0008829999999999671,-0.00029400000000001647,-0.0007470000000000532,,,,,,,,0.0005889999999999507,0.00013599999999991397,-0.0004530000000000367,0.075746305
141,450,0,46764000.06,1,0.999054,62310217.94,,,0.999668,32597.5,1.000434,42670.23,1.0,10.260344,24750,450_0_141,-0.13382534586867442,-0.14252880437795112,,,-0.0013800000000000479,-0.0006140000000000034,-0.0009460000000000024,,,,,,,,0.0007660000000000444,0.00043400000000004546,-0.00033199999999999896,0.4270344
142,450,0,78054349.99,1,0.999832,175084283.21,,,0.999832,48808.8,1.000702,203547.0,1.0,0.04053116,24750,450_0_142,-0.613174731866674,-0.38330748646864393,,,-0.0008699999999999264,0.0,-0.00016799999999994597,,,,,,,,0.0008699999999999264,0.0007019999999999804,-0.00016799999999994597,0.45537037
143,450,0,0.0,0,0.997691,44299.12,,,0.997691,29536.65,1.001797,23082.4,1.0,3.2401085,24750,450_0_143,0.12265994920090727,-1.0,,,-0.004106000000000054,0.0,-0.0023090000000000055,,,,,,,,0.004106000000000054,0.0017970000000000486,-0.0023090000000000055,-0.21642867
144,450,0,6971499.16,1,0.999689,10516608.92,,,0.999689,7141.0,1.000389,8932.5,1.0,6.3705444,24750,450_0_144,-0.11145674557501478,-0.20271545348317632,,,-0.0006999999999999229,0.0,-0.0003109999999999502,,,,,,,,0.0006999999999999229,0.0003889999999999727,-0.0003109999999999502,0.4270344
145,450,0,2103765.92,-1,1.000163,857120.18,,,0.999431,14173.89,1.000529,13205.22,1.0,8.330345,24750,450_0_145,0.03537989364884395,0.42103806019421003,,,-0.0003660000000000885,0.0007319999999999549,0.00016299999999991321,,,,,,,,0.0010980000000000434,0.0005290000000000017,-0.0005690000000000417,0.4230477
146,450,0,0.0,0,0.999595,8036276.74,,,0.999454,1706.16,1.000227,711.45,1.0,1.5795231,24750,450_0_146,0.41144353307605447,-1.0,,,-0.0006319999999999659,0.00014100000000005775,-0.0004049999999999887,,,,,,,,0.0007730000000000237,0.00022699999999997722,-0.0005460000000000464,-0.28405786
147,450,0,1269537.3,1,0.999743,7297531.02,,,0.999743,16766.68,1.00005,3263.0,1.0,-0.42021275,24750,450_0_147,0.6741835116686837,-0.7036238646454497,,,-0.00030700000000005723,0.0,-0.0002569999999999517,,,,,,,,0.00030700000000005723,5.0000000000105516e-05,-0.0002569999999999517,0.1523972
148,450,0,5115438.21,1,0.999722,12919449.75,,,0.999874,33203.52,1.000025,6654.89,1.0,-10.039806,24750,450_0_148,0.6660734836136213,-0.43271749496357836,,,-0.0003029999999999422,-0.000152000000000041,-0.00027800000000000047,,,,,,,,0.0001509999999999012,2.4999999999941735e-05,-0.00012599999999995948,0.17185913
149,450,0,3831701.18,1,0.999871,10243093.86,,,0.999962,661.83,1.001276,22090.0,1.0,3.7395954,24750,450_0_149,-0.9418218226841532,-0.45552298713971184,,,-0.0014050000000001006,-9.100000000006325e-05,-0.00012900000000004574,,,,,,,,0.0013140000000000374,0.0012760000000000549,-3.799999999998249e-05,0.46582162
150,450,0,5036683.82,-1,0.999864,16747570.66,,,0.999917,15917.16,1.000392,75073.68,1.0,10.429621,24750,450_0_150,-0.6501370907225386,-0.53758492633988,,,-0.0005279999999999729,-5.299999999996974e-05,-0.000136000000000025,,,,,,,,0.0004750000000000032,0.00039199999999994795,-8.300000000005525e-05,0.46155033
